epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,3131.46,0.69398,0.37692,0.92042,0.96647,0.96229,0.98075,0.79851,0.74923,0.35088,0.94475,0.000136276,0.000136276,0.000136276
138,3154.13,0.69308,0.38035,0.9253,0.96912,0.96308,0.98201,0.79971,0.74721,0.34618,0.94373,0.000134211,0.000134211,0.000134211
139,3176.92,0.68818,0.37422,0.92538,0.97101,0.96019,0.98231,0.80278,0.74589,0.34487,0.94368,0.000132147,0.000132147,0.000132147
140,3199.96,0.68644,0.38143,0.92372,0.96984,0.96021,0.98141,0.80237,0.7476,0.34917,0.9448,0.000130083,0.000130083,0.000130083
141,3223.19,0.68517,0.37838,0.92067,0.96527,0.96464,0.98112,0.80061,0.75022,0.34947,0.94546,0.000128019,0.000128019,0.000128019
142,3246.18,0.6824,0.37809,0.9218,0.96606,0.96194,0.98145,0.7989,0.74967,0.34735,0.94478,0.000125955,0.000125955,0.000125955
143,3268.9,0.68254,0.37378,0.92263,0.9576,0.96796,0.98171,0.80084,0.74994,0.35161,0.94685,0.000123891,0.000123891,0.000123891
144,3291.88,0.68594,0.37491,0.92212,0.97425,0.95397,0.98293,0.80094,0.74868,0.34812,0.94667,0.000121827,0.000121827,0.000121827
145,3315.1,0.68332,0.37355,0.91933,0.96514,0.96146,0.98328,0.80373,0.74685,0.34693,0.94478,0.000119762,0.000119762,0.000119762
146,3338.08,0.68028,0.36733,0.91995,0.97249,0.96017,0.98331,0.80201,0.74618,0.3429,0.94623,0.000117698,0.000117698,0.000117698
147,3361.01,0.68396,0.36806,0.92197,0.97006,0.96198,0.98316,0.8026,0.74641,0.34349,0.94438,0.000115634,0.000115634,0.000115634
148,3383.91,0.68525,0.37604,0.92258,0.97079,0.96317,0.97929,0.79811,0.74669,0.34677,0.94558,0.00011357,0.00011357,0.00011357
149,3406.26,0.67096,0.36915,0.92035,0.96592,0.96965,0.98183,0.80239,0.74584,0.34335,0.94591,0.000111506,0.000111506,0.000111506
150,3429.37,0.67938,0.36566,0.91989,0.9663,0.96481,0.9822,0.80188,0.7446,0.34392,0.94463,0.000109442,0.000109442,0.000109442
151,3452.18,0.67739,0.3678,0.91874,0.9729,0.95887,0.98359,0.80419,0.74418,0.34379,0.94412,0.000107378,0.000107378,0.000107378
152,3475.26,0.68196,0.36861,0.91736,0.97168,0.95912,0.9837,0.80391,0.74683,0.34296,0.94465,0.000105313,0.000105313,0.000105313
153,3498.12,0.67613,0.36485,0.91827,0.97106,0.95878,0.9818,0.8025,0.7476,0.34593,0.9447,0.000103249,0.000103249,0.000103249
154,3521.33,0.6746,0.36887,0.92008,0.96453,0.96361,0.98169,0.80232,0.74715,0.34598,0.94637,0.000101185,0.000101185,0.000101185
155,3544.62,0.67115,0.3636,0.914,0.97106,0.95919,0.98173,0.80263,0.74508,0.34295,0.94392,9.91209e-05,9.91209e-05,9.91209e-05
156,3567.78,0.67044,0.36361,0.91475,0.96674,0.9618,0.98182,0.80131,0.74626,0.34405,0.94464,9.70567e-05,9.70567e-05,9.70567e-05
157,3590.84,0.66646,0.363,0.91662,0.96399,0.96465,0.98181,0.80246,0.74708,0.34507,0.94492,9.49926e-05,9.49926e-05,9.49926e-05
158,3613.96,0.66593,0.35969,0.91366,0.97198,0.95943,0.98186,0.80167,0.74844,0.34494,0.94702,9.29284e-05,9.29284e-05,9.29284e-05
159,3637.36,0.66518,0.35981,0.91375,0.97192,0.9601,0.98284,0.80122,0.75063,0.34267,0.94891,9.08643e-05,9.08643e-05,9.08643e-05
160,3660.35,0.66639,0.36281,0.91429,0.96922,0.96107,0.98267,0.8025,0.74944,0.34342,0.94707,8.88001e-05,8.88001e-05,8.88001e-05
161,3683.47,0.66756,0.36098,0.91227,0.96373,0.96533,0.98251,0.80176,0.75128,0.34225,0.94806,8.6736e-05,8.6736e-05,8.6736e-05
162,3706.63,0.66303,0.35719,0.9127,0.96686,0.96332,0.98156,0.80191,0.74944,0.34323,0.94634,8.46718e-05,8.46718e-05,8.46718e-05
163,3729.32,0.66136,0.35728,0.91107,0.96766,0.96077,0.98118,0.80225,0.74927,0.34364,0.94703,8.26077e-05,8.26077e-05,8.26077e-05
164,3752.04,0.66428,0.35738,0.91397,0.96795,0.96404,0.98111,0.80083,0.74903,0.34292,0.94728,8.05436e-05,8.05436e-05,8.05436e-05
165,3774.81,0.66593,0.35862,0.91401,0.96761,0.96214,0.98079,0.80161,0.74814,0.34318,0.94575,7.84794e-05,7.84794e-05,7.84794e-05
166,3797.41,0.66453,0.35788,0.91121,0.96837,0.95932,0.98051,0.80194,0.74741,0.34327,0.94541,7.64153e-05,7.64153e-05,7.64153e-05
167,3819.97,0.66093,0.35684,0.91829,0.96834,0.95682,0.9796,0.80224,0.7487,0.34495,0.94569,7.43511e-05,7.43511e-05,7.43511e-05
168,3842.77,0.66094,0.35687,0.9118,0.9662,0.9618,0.98059,0.80219,0.74821,0.34289,0.94579,7.2287e-05,7.2287e-05,7.2287e-05
169,3865.53,0.66061,0.35499,0.9109,0.96787,0.96259,0.98191,0.80262,0.74771,0.34085,0.94628,7.02228e-05,7.02228e-05,7.02228e-05
170,3888.25,0.66442,0.35814,0.91201,0.96647,0.96248,0.98159,0.80323,0.74832,0.34023,0.94633,6.81587e-05,6.81587e-05,6.81587e-05
171,3911.16,0.65926,0.35407,0.91279,0.96774,0.96005,0.98031,0.8017,0.74736,0.3425,0.94665,6.60945e-05,6.60945e-05,6.60945e-05
172,3934.11,0.65426,0.35181,0.90965,0.96791,0.96203,0.98021,0.80196,0.74771,0.34361,0.94625,6.40304e-05,6.40304e-05,6.40304e-05
173,3957.2,0.66286,0.35373,0.91295,0.96464,0.9643,0.98017,0.80108,0.74813,0.34518,0.94665,6.19662e-05,6.19662e-05,6.19662e-05
174,3980.13,0.65343,0.34975,0.91189,0.96679,0.96332,0.97996,0.80204,0.74907,0.34534,0.94678,5.99021e-05,5.99021e-05,5.99021e-05
175,4002.54,0.65827,0.35018,0.91298,0.96434,0.96508,0.9806,0.80169,0.74826,0.34286,0.94683,5.78379e-05,5.78379e-05,5.78379e-05
176,4025.03,0.6508,0.34927,0.90738,0.96644,0.96466,0.98035,0.80244,0.74648,0.34008,0.94602,5.57738e-05,5.57738e-05,5.57738e-05
177,4048.16,0.65265,0.35235,0.91227,0.96821,0.96117,0.98144,0.80263,0.74633,0.3407,0.94552,5.37096e-05,5.37096e-05,5.37096e-05
178,4071.47,0.65611,0.35008,0.90691,0.97044,0.96002,0.98238,0.80407,0.74521,0.34041,0.94504,5.16454e-05,5.16454e-05,5.16454e-05
179,4094.4,0.64436,0.3451,0.90593,0.97114,0.95905,0.98245,0.80355,0.74548,0.33939,0.94549,4.95813e-05,4.95813e-05,4.95813e-05
